0,0,0,0.1471,0.1471,0.1765,0.0882,0.0294,0,0
0,0.0882,0.0294,0,0,0,0,0,0,0.0294
0,0.0294,0,0.0588,0.0588,0,0,0,0,0
0,0.0294,0,0,0,0,0,0,0,0
0,0,0,0.0588,0,0,0.0294,0,0,0
